d0,d1,d2,size,log2_size,latency_us
4,8,84,2688,11.392317,1.631423
4,8,392,12544,13.614710,1.677591
4,8,394,12608,13.622052,1.676964
4,8,530,16960,14.049849,1.678466
4,8,1432,45824,15.483816,1.796858
4,8,1474,47168,15.525521,1.802859
4,8,1717,54944,15.745674,1.827403
4,8,2507,80224,16.291746,1.956404
4,8,3096,99072,16.596190,1.959128
4,8,3806,121792,16.894060,2.005075
4,8,6618,211776,17.692180,2.247579
4,8,20580,658560,19.328955,3.352692
4,8,48178,1541696,20.556087,5.510525
4,16,10,640,9.321928,1.630075
4,16,19,1216,10.247928,1.630885
4,16,111,7104,12.794416,1.629848
4,16,215,13760,13.748193,1.676409
4,16,259,16576,14.016808,1.702453
4,16,326,20864,14.348728,1.690541
4,16,347,22208,14.438792,1.683198
4,16,374,23936,14.546894,1.680724
4,16,396,25344,14.629357,1.741042
4,16,439,28096,14.778077,1.745378
4,16,870,55680,15.764872,1.826047
4,16,4459,285376,18.122504,2.465832
4,16,4908,314112,18.260920,2.536454
4,16,6857,438848,18.743362,2.841123
4,16,14332,917248,19.806952,3.901803
4,64,10,2560,11.321928,1.677372
4,64,15,3840,11.906891,1.624486
4,64,16,4096,12.000000,1.631779
4,64,19,4864,12.247928,1.677611
4,64,22,5632,12.459432,1.676955
4,64,27,6912,12.754888,1.709373
4,64,51,13056,13.672425,1.745665
4,64,227,58112,15.826548,1.943327
4,64,2169,555264,19.082814,3.129772
4,64,2465,631040,19.267372,3.330548
4,64,4001,1024256,19.966145,4.325845
4,64,4537,1161472,20.147523,4.604018
4,64,6265,1603840,20.613099,5.651575
4,64,8769,2244864,21.098197,7.351279
4,64,27125,6944000,22.727336,14.501918
4,128,17,8704,13.087463,1.677042
4,128,57,29184,14.832890,1.741142
4,128,61,31232,14.930737,1.779947
4,128,73,37376,15.189825,1.809012
4,128,97,49664,15.599913,1.910246
4,128,123,62976,15.942515,1.958068
4,128,244,124928,16.930737,2.167893
4,128,246,125952,16.942515,2.173124
4,128,365,186880,17.511753,2.394707
4,128,382,195584,17.577429,2.426240
4,128,737,377344,18.525521,3.131879
4,128,752,385024,18.554589,2.715590
4,128,849,434688,18.729621,3.325472
4,128,3720,1904640,20.861087,6.410571
4,128,10130,5186560,22.306347,15.627874
4,128,28861,14776832,23.816834,36.617694
4,256,17,17408,14.087463,1.740203
4,256,27,27648,14.754888,1.754745
4,256,39,39936,15.285402,1.811583
4,256,42,43008,15.392317,1.831642
4,256,76,77824,16.247928,1.957605
4,256,95,97280,16.569856,2.050563
4,256,169,173056,17.400879,2.352338
4,256,252,258048,17.977280,2.686153
4,256,362,370688,18.499846,3.111381
4,256,597,611328,19.221587,3.918000
4,256,605,619520,19.240791,3.929008
4,256,916,937984,19.839204,5.072377
4,256,1746,1787904,20.769838,6.982489
4,256,2007,2055168,20.970825,7.765114
4,256,3313,3392512,21.693922,11.059863
4,256,3645,3732480,21.831703,11.873493
