d0,d1,d2,size,log2_size,latency_us
12,16,45,8640,13.076816,1.678971
12,16,64,12288,13.584963,1.678803
12,16,67,12864,13.651052,1.675665
12,16,144,27648,14.754888,1.707275
12,16,163,31296,14.933691,1.678054
12,16,399,76608,16.225207,1.783653
12,16,1071,205632,17.649705,2.019427
12,16,1402,269184,18.038233,2.110166
12,16,1618,310656,18.244958,2.178303
12,16,3222,618624,19.238703,2.557412
12,16,4901,940992,19.843823,3.000559
12,16,6829,1311168,20.322421,3.432169
12,64,54,41472,15.339850,1.820338
12,64,130,99840,16.607330,1.958681
12,64,201,154368,17.236014,1.956832
12,64,458,351744,18.424166,2.262644
12,64,516,396288,18.596190,2.501576
12,64,967,742656,19.502335,2.760985
12,64,1307,1003776,19.937006,3.277032
12,64,8376,6432768,22.617008,9.965822
12,64,10523,8081664,22.946221,9.232532
12,64,14311,10990848,23.389799,11.741279
12,64,24066,18482688,24.139671,18.559247
12,128,10,15360,13.906891,1.676650
12,128,31,47616,15.539159,1.740860
12,128,45,69120,16.076816,1.781041
12,128,134,205824,17.651052,2.018805
12,128,541,830976,19.664447,2.788536
12,128,849,1304064,20.314583,3.369772
12,128,2325,3571200,21.767978,6.229680
12,128,2909,4468224,22.091270,7.366347
12,128,4567,7014912,22.741994,10.469429
12,128,7206,11068416,23.399945,11.840637
12,128,20721,31827456,24.923769,30.077557
12,256,11,33792,15.044394,1.740235
12,256,85,261120,17.994353,2.104806
12,256,242,743424,19.503826,2.722976
12,256,812,2494464,21.250298,4.859064
