d0,d1,d2,size,log2_size,latency_us
2,16,2232,71424,16.124121,1.959533
2,16,13117,419744,18.679150,3.319904
2,64,9,1152,10.169925,1.572565
2,64,14,1792,10.807355,2.235560
2,64,15,1920,10.906891,2.235295
2,64,18,2304,11.169925,2.235442
2,64,88,11264,13.459432,1.743783
2,64,620,79360,16.276124,2.041025
2,64,8964,1147392,20.129927,6.166735
2,64,19978,2557184,21.286125,11.631735
2,64,47737,6110336,22.542820,23.637078
2,128,14,3584,11.807355,2.235180
2,128,15,3840,11.906891,2.235618
2,128,40,10240,13.321928,1.678155
2,128,141,36096,15.139551,1.957616
2,128,162,41472,15.339850,1.963837
2,128,441,112896,16.784635,2.555884
2,128,553,141568,17.111136,2.796275
2,128,611,156416,17.255029,2.896089
2,128,717,183552,17.485829,3.082010
2,128,862,220672,17.751544,3.364233
2,128,935,239360,17.868823,3.478270
2,256,26,13312,13.700440,1.747321
2,256,32,16384,14.000000,1.742382
2,256,58,29696,14.857981,1.956509
2,256,82,41984,15.357552,1.958230
2,256,150,76800,16.228819,2.282765
2,256,234,119808,16.870365,2.613436
2,256,289,147968,17.174926,2.822983
2,256,1869,956928,19.868051,7.223326
2,256,3769,1929728,20.879966,12.159064
2,256,12794,6550528,22.643180,33.000890
2,256,15094,7728128,22.881688,38.491208
2,256,17753,9089536,23.115775,44.974977
2,256,30196,15460352,23.882070,74.593057
2,512,14,14336,13.807355,1.779685
2,512,47,48128,15.554589,2.050563
2,512,93,95232,16.539159,2.415795
2,512,155,158720,17.276124,2.903329
2,512,410,419840,18.679480,4.740355
2,512,1048,1073152,20.033423,5.825662
2,512,1937,1983488,20.919608,12.456667
2,512,2096,2146304,21.033423,10.020228
2,512,2885,2954240,21.494356,17.570753
2,512,8083,8276992,22.980675,41.013128
2,512,10663,10918912,23.380326,53.492557
2,512,16925,17331200,24.046868,83.232626
2,1024,18,36864,15.169925,1.956920
2,1024,43,88064,16.426265,2.350185
2,1024,70,143360,17.129283,2.791173
2,1024,95,194560,17.569856,3.151036
2,1024,131,268288,18.033423,3.708835
2,1024,181,370688,18.499846,4.363034
2,1024,257,526336,19.005625,5.490060
2,1024,297,608256,19.214319,6.097472
2,1024,359,735232,19.487840,6.979950
2,1024,1694,3469312,21.726218,21.172078
2,1024,2561,5244928,22.322492,27.104543
2,1024,3900,7987200,22.929258,39.845822
2,1024,5283,10819584,23.367142,53.115274
2,1024,15200,31129600,24.891784,119.836185
2,1024,16877,34564096,25.042771,163.179655
4,1,8,32,5.000000,1.010231
4,1,10,40,5.321928,1.010837
4,1,33,132,7.044394,1.010122
4,1,39,156,7.285402,1.009726
4,1,1668,6672,12.703904,1.680101
4,1,2306,9224,13.171177,1.678394
4,1,7522,30088,14.876901,1.845102
4,1,9097,36388,15.151175,1.958068
4,1,11333,45332,15.468242,1.955939
4,8,84,2688,11.392317,2.234932
4,8,392,12544,13.614710,1.742918
4,8,394,12608,13.622052,1.741620
4,8,530,16960,14.049849,1.741341
4,8,1432,45824,15.483816,1.956786
4,8,1474,47168,15.525521,1.955860
4,8,1717,54944,15.745674,1.957411
4,8,2507,80224,16.291746,2.043882
4,8,3096,99072,16.596190,2.119577
4,8,3806,121792,16.894060,2.243786
4,8,6618,211776,17.692180,2.575201
4,8,20580,658560,19.328955,4.224737
4,8,48178,1541696,20.556087,7.712100
4,16,10,640,9.321928,2.236253
4,16,19,1216,10.247928,1.677868
4,16,111,7104,12.794416,1.677180
4,16,215,13760,13.748193,1.740906
4,16,259,16576,14.016808,1.778850
4,16,326,20864,14.348728,1.771891
4,16,347,22208,14.438792,1.778328
4,16,374,23936,14.546894,1.778522
4,16,396,25344,14.629357,1.810076
4,16,439,28096,14.778077,1.811738
4,16,870,55680,15.764872,1.957751
4,16,4459,285376,18.122504,2.823731
4,16,4908,314112,18.260920,2.946260
4,16,6857,438848,18.743362,3.415055
4,16,14332,917248,19.806952,5.228176
4,64,10,2560,11.321928,2.284663
4,64,15,3840,11.906891,1.684409
4,64,16,4096,12.000000,1.676976
4,64,19,4864,12.247928,1.677734
