d0,d1,d2,size,log2_size,latency_us
8,8,8903,569792,19.120076,3.156978
8,8,10455,669120,19.351905,3.367798
8,8,38295,2450880,21.224868,7.827352
8,16,22,2816,11.459432,1.677265
8,16,65,8320,13.022368,1.677181
8,16,90,11520,13.491853,1.676218
8,16,127,16256,13.988685,1.676734
8,16,143,18304,14.159871,1.749448
8,16,146,18688,14.189825,1.749246
8,16,157,20096,14.294621,1.742318
8,16,1111,142208,17.117643,2.081222
8,16,1953,249984,17.931476,2.427646
8,16,4164,532992,19.023754,3.071011
8,16,24781,3171968,21.596947,9.586073
8,16,25291,3237248,21.626336,9.809429
8,64,12,6144,12.584963,1.676815
8,64,53,27136,14.727920,1.823467
8,64,63,32256,14.977280,1.863875
8,64,67,34304,15.066089,1.947620
8,64,209,107008,16.707359,2.039080
8,64,215,110080,16.748193,2.035970
8,64,251,128512,16.971544,2.035094
8,64,1343,687616,19.391244,3.520204
8,64,4121,2109952,21.008779,7.085639
8,64,4477,2292224,21.128317,7.406801
8,64,4733,2423296,21.208539,7.823655
8,64,5305,2716160,21.373137,8.531598
8,64,12060,6174720,22.557942,12.947715
8,64,45202,23143424,24.464099,45.933947
8,128,9,9216,13.169925,1.675871
8,128,16,16384,14.000000,1.678010
8,128,25,25600,14.643856,1.701944
8,128,38,38912,15.247928,1.779674
8,128,222,227328,17.794416,2.296769
8,128,230,235520,17.845490,2.324276
8,128,250,256000,17.965784,2.398835
8,128,300,307200,18.228819,2.519874
8,128,311,318464,18.280771,2.538384
8,128,642,657408,19.326429,3.347534
8,128,2852,2920448,21.477758,7.521096
8,128,4194,4294656,22.034111,10.306233
8,128,16367,16759808,23.998502,31.543080
8,256,8,16384,14.000000,1.676440
8,256,10,20480,14.321928,1.677839
8,256,11,22528,14.459432,1.675355
8,256,17,34816,15.087463,1.767699
8,256,18,36864,15.169925,1.779761
8,256,22,45056,15.459432,1.786119
8,256,46,94208,16.523562,1.957580
8,256,102,208896,17.672425,2.243663
8,256,349,714752,19.447083,3.485147
8,256,845,1730560,20.722808,5.984932
8,256,1334,2732032,21.381543,7.323881
8,256,3144,6438912,22.618386,13.123721
8,256,8153,16697344,23.993115,30.969247
8,256,11030,22589440,24.429145,42.766005
8,512,13,53248,15.700440,1.823760
8,512,20,81920,16.321928,1.957702
8,512,26,106496,16.700440,1.957313
8,512,227,929792,19.826548,4.010596
8,512,439,1798144,20.778077,6.154726
8,512,699,2863104,21.449149,8.790936
8,512,702,2875392,21.455327,8.779201
8,512,4959,20312064,24.275834,37.297511
8,512,6543,26800128,24.675737,51.757466
8,1024,14,114688,16.807355,1.958996
8,1024,21,172032,17.392317,2.157703
8,1024,48,393216,18.584963,2.732426
8,1024,59,483328,18.882643,2.931602
8,1024,129,1056768,20.011227,4.329749
8,1024,151,1236992,20.238405,4.789521
8,1024,244,1998848,20.930737,6.589909
8,1024,269,2203648,21.071462,7.176781
8,1024,291,2383872,21.184875,7.640685
8,1024,429,3514368,21.744834,10.428881
8,1024,705,5775360,22.461479,12.325137
8,1024,1835,15032320,23.841564,28.492694
8,1024,1975,16179200,23.947637,30.707717
12,1,12,144,7.169925,1.619318
12,1,22,264,8.044394,1.628847
12,1,33,396,8.629357,1.630188
12,1,188,2256,11.139551,1.628838
12,1,311,3732,11.865733,1.630333
12,1,614,7368,12.847057,1.676858
12,1,1303,15636,13.932584,1.684255
12,1,1682,20184,14.300924,1.739767
12,1,1899,22788,14.475987,1.741669
12,1,1934,23208,14.502335,1.745279
12,1,2720,32640,14.994353,1.780947
12,1,6909,82908,16.339224,1.959689
12,1,7774,93288,16.509404,2.020222
12,1,9598,115176,16.813481,2.115091
12,1,13039,156468,17.255508,2.244607
12,1,15353,184236,17.491195,2.393117
12,1,36950,443400,18.758249,3.200507
12,8,10,960,9.906891,1.676644
12,8,16,1536,10.584963,1.676070
12,8,54,5184,12.339850,1.677004
12,8,81,7776,12.924813,1.675709
12,8,855,82080,16.324743,1.956961
12,8,1199,115104,16.812578,2.015243
12,8,1813,174048,17.409126,2.203152
12,8,2658,255168,17.961088,2.416717
12,8,3143,301728,18.202889,2.525111
12,8,3616,347136,18.405141,2.650237
12,8,3702,355392,18.439052,2.655020
12,8,32902,3158592,21.590850,9.560365
12,8,33498,3215808,21.616750,9.712466
12,8,34463,3308448,21.657723,9.947100
12,16,31,5952,12.539159,1.734658
12,16,45,8640,13.076816,1.692842
12,16,64,12288,13.584963,1.699275
12,16,67,12864,13.651052,1.693174
12,16,144,27648,14.754888,1.806508
12,16,163,31296,14.933691,1.806204
12,16,399,76608,16.225207,1.958086
12,16,1071,205632,17.649705,2.275014
12,16,1402,269184,18.038233,2.445895
12,16,1618,310656,18.244958,2.548310
12,16,3222,618624,19.238703,3.309731
12,16,4901,940992,19.843823,4.090492
12,16,6829,1311168,20.322421,4.971370
12,64,54,41472,15.339850,1.956516
12,64,130,99840,16.607330,2.228964
12,64,201,154368,17.236014,2.225866
12,64,458,351744,18.424166,2.722701
12,64,516,396288,18.596190,2.957002
12,64,967,742656,19.502335,3.642733
12,64,1307,1003776,19.937006,4.395068
12,64,8376,6432768,22.617008,13.228265
